global_time_sec, state_time_sec, global_counter, state_counter, state_number, counter, state_text, laser_pwm_0,laser_pwm_1,laser_pwm_2,laser_pwm_3,tec_pwm_0,tec_pwm_1,tec_pwm_2,tec_pwm_3,fan_pwm,laser_temperatures_0,laser_temperatures_1,laser_temperatures_2,laser_temperatures_3,temper_set_points0,temper_set_points1,temper_set_points2,temper_set_points3, summed_laser_current, summed_tec_current
148.753,147.217,4940,4889,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.446666666666665,62.446666666666665,62.266666666666666,61.12,0.0,0.0,0.0,0.0,0.0,0.0
149.355,147.819,4960,4909,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.08666666666667,66.16666666666667,65.2,63.42666666666667,0.0,0.0,0.0,0.0,0.0,0.0
149.957,148.421,4980,4929,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.4,71.3,69.34666666666666,66.73333333333333,0.0,0.0,0.0,0.0,0.0,0.0
150.559,149.023,5000,4949,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.11333333333334,57.34,58.16,57.9,0.0,0.0,0.0,0.0,0.156,0.116
151.162,149.626,5020,4969,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.75333333333333,73.98,71.48666666666666,68.40666666666667,0.0,0.0,0.0,0.0,0.0,0.0
151.764,150.228,5040,4989,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.38666666666666,62.406666666666666,62.22666666666667,61.12,0.0,0.0,0.0,0.0,0.0,0.0
152.366,150.83,5060,5009,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.17333333333333,66.29333333333334,65.34666666666666,63.58,0.0,0.0,0.0,0.0,0.0,0.0
152.968,151.432,5080,5029,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.63333333333334,71.49333333333334,69.53333333333333,66.89333333333333,0.0,0.0,0.0,0.0,0.0,0.0
153.571,152.035,5100,5049,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.95333333333333,58.86666666666667,59.406666666666666,58.93333333333333,0.0,0.0,0.0,0.0,0.09933333333333333,0.07066666666666667
154.173,152.637,5120,5069,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.75333333333333,74.00666666666666,71.52666666666667,68.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0
154.775,153.239,5140,5089,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.52,62.526666666666664,62.34,61.22666666666667,0.0,0.0,0.0,0.0,0.0,0.0
155.377,153.841,5160,5109,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.71333333333334,65.1,64.39333333333333,62.86,0.0,0.0,0.0,0.0,0.0,0.0
155.98,154.444,5180,5129,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6,71.44666666666667,69.47333333333333,66.84666666666666,0.0,0.0,0.0,0.0,0.0,0.0
156.582,155.046,5200,5149,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.9,57.16,58.026666666666664,57.82666666666667,0.0,0.0,0.0,0.0,0.15933333333333333,0.116
157.184,155.648,5220,5169,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.95333333333333,74.13333333333334,71.62666666666667,68.56666666666666,0.0,0.0,0.0,0.0,0.0,0.0
157.786,156.25,5240,5189,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.906666666666666,63.63333333333333,63.20666666666666,61.92,0.0,0.0,0.0,0.0,0.0,0.0
158.388,156.852,5260,5209,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.46666666666667,64.88,64.19333333333333,62.7,0.0,0.0,0.0,0.0,0.0,0.0
158.991,157.455,5280,5229,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.22,72.73333333333333,70.50666666666666,67.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0
159.593,158.057,5300,5249,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.81333333333333,57.06666666666667,57.96,57.77333333333333,0.0,0.0,0.0,0.0,0.16333333333333333,0.11933333333333333
160.195,158.659,5320,5269,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.28,72.76666666666667,70.52,67.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0
160.797,159.261,5340,5289,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.86,63.56666666666667,63.166666666666664,61.88666666666666,0.0,0.0,0.0,0.0,0.0,0.0
161.4,159.864,5360,5309,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.913333333333334,63.626666666666665,63.21333333333333,61.92,0.0,0.0,0.0,0.0,0.0,0.0
162.002,160.466,5380,5329,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.26,72.74666666666667,70.49333333333334,67.64,0.0,0.0,0.0,0.0,0.0,0.0
162.604,161.068,5400,5349,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.08,58.086666666666666,58.766666666666666,58.406666666666666,0.0,0.0,0.0,0.0,0.132,0.094
163.206,161.67,5420,5369,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.23333333333333,72.74,70.47333333333333,67.63333333333334,0.0,0.0,0.0,0.0,0.0,0.0
163.809,162.273,5440,5389,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.22,64.62666666666667,63.986666666666665,62.513333333333335,0.0,0.0,0.0,0.0,0.0,0.0
164.411,162.875,5460,5409,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.553333333333335,63.28,62.89333333333333,61.626666666666665,0.0,0.0,0.0,0.0,0.0,0.0
165.013,163.477,5480,5429,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.17333333333333,72.7,70.47333333333333,67.64,0.0,0.0,0.0,0.0,0.0,0.0
165.615,164.079,5500,5449,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.82,57.14,58.03333333333333,57.833333333333336,0.0,0.0,0.0,0.0,0.15733333333333333,0.114
166.218,164.682,5520,5469,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.64,71.46666666666667,69.47333333333333,66.84666666666666,0.0,0.0,0.0,0.0,0.0,0.0
166.82,165.284,5540,5489,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.37333333333333,64.8,64.12666666666667,62.626666666666665,0.0,0.0,0.0,0.0,0.0,0.0
167.422,165.886,5560,5509,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.70666666666666,63.45333333333333,63.07333333333333,61.8,0.0,0.0,0.0,0.0,0.0,0.0
168.024,166.488,5580,5529,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.96,74.12666666666667,71.6,68.51333333333334,0.0,0.0,0.0,0.0,0.0,0.0
168.627,167.091,5600,5549,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.89333333333333,57.973333333333336,58.653333333333336,58.28666666666667,0.0,0.0,0.0,0.0,0.13933333333333334,0.09866666666666667
169.229,167.693,5620,5569,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6,71.41333333333333,69.39333333333333,66.78,0.0,0.0,0.0,0.0,0.0,0.0
169.831,168.295,5640,5589,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.13333333333334,64.60666666666667,63.96,62.48,0.0,0.0,0.0,0.0,0.0,0.0
170.433,168.897,5660,5609,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.66,61.79333333333334,61.7,60.68666666666667,0.0,0.0,0.0,0.0,0.016,0.0
171.035,169.499,5680,5629,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.92,74.04,71.50666666666666,68.42666666666666,0.0,0.0,0.0,0.0,0.0,0.0
171.638,170.102,5700,5649,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.58,57.66,58.39333333333333,58.053333333333335,0.0,0.0,0.0,0.0,0.156,0.11533333333333333
172.24,170.704,5720,5669,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.46,71.24,69.26,66.64666666666666,0.0,0.0,0.0,0.0,0.0,0.0
172.842,171.306,5740,5689,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.58,65.72,64.84,63.16,0.0,0.0,0.0,0.0,0.0,0.0
173.444,171.908,5760,5709,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.806666666666665,61.88666666666666,61.78666666666667,60.75333333333333,0.0,0.0,0.0,0.0,0.011333333333333334,0.0
174.047,172.511,5780,5729,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.92,74.03333333333333,71.5,68.42,0.0,0.0,0.0,0.0,0.0,0.0
174.649,173.113,5800,5749,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.76,56.193333333333335,57.22,57.13333333333333,0.0,0.0,0.0,0.0,0.204,0.15466666666666667
175.251,173.715,5820,5769,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.94,70.05333333333333,68.32,65.92,0.0,0.0,0.0,0.0,0.0,0.0
175.853,174.317,5840,5789,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.00666666666666,66.1,65.18666666666667,63.473333333333336,0.0,0.0,0.0,0.0,0.0,0.0
176.456,174.92,5860,5809,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.126666666666665,62.166666666666664,62.04666666666667,61.00666666666667,0.0,0.0,0.0,0.0,0.0,0.0
177.058,175.522,5880,5829,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.75333333333333,75.56666666666666,72.78,69.47333333333333,0.0,0.0,0.0,0.0,0.0,0.0
177.66,176.124,5900,5849,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.67333333333333,57.78666666666667,58.50666666666667,58.2,0.0,0.0,0.0,0.0,0.144,0.10066666666666667
178.262,176.726,5920,5869,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.00666666666666,70.15333333333334,68.41333333333333,66.04,0.0,0.0,0.0,0.0,0.0,0.0
178.865,177.329,5940,5889,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.8,65.92,65.01333333333334,63.32,0.0,0.0,0.0,0.0,0.0,0.0
179.467,177.931,5960,5909,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.92,60.36,60.57333333333333,59.806666666666665,0.0,0.0,0.0,0.0,0.06266666666666666,0.037333333333333336
180.069,178.533,5980,5929,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.01333333333334,74.15333333333334,71.61333333333333,68.54666666666667,0.0,0.0,0.0,0.0,0.0,0.0
180.671,179.135,6000,5949,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.35333333333333,57.46666666666667,58.22666666666667,57.94,0.0,0.0,0.0,0.0,0.162,0.118
181.273,179.737,6020,5969,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.75333333333333,69.88,68.17333333333333,65.78666666666666,0.0,0.0,0.0,0.0,0.0,0.0
181.876,180.34,6040,5989,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.36,67.17333333333333,65.99333333333334,64.08,0.0,0.0,0.0,0.0,0.0,0.0
182.478,180.942,6060,6009,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.75333333333333,60.2,60.42,59.666666666666664,0.0,0.0,0.0,0.0,0.07133333333333333,0.044
183.08,181.544,6080,6029,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.76,75.53333333333333,72.70666666666666,69.38,0.0,0.0,0.0,0.0,0.0,0.0
183.682,182.146,6100,6049,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.24,57.38666666666666,58.153333333333336,57.88,0.0,0.0,0.0,0.0,0.166,0.12133333333333333
184.285,182.749,6120,6069,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.10666666666667,68.52,67.08666666666667,64.91333333333333,0.0,0.0,0.0,0.0,0.0,0.0
184.887,183.351,6140,6089,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.41333333333333,67.16666666666667,66.01333333333334,64.06,0.0,0.0,0.0,0.0,0.0,0.0
185.489,183.953,6160,6109,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.98,58.78,59.266666666666666,58.766666666666666,0.0,0.0,0.0,0.0,0.12,0.084
186.091,184.555,6180,6129,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.89333333333333,75.66666666666667,72.80666666666667,69.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0
186.694,185.158,6200,6149,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.77333333333333,58.61333333333334,59.13333333333333,58.64,0.0,0.0,0.0,0.0,0.12933333333333333,0.09066666666666667
187.296,185.76,6220,6169,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.08,68.54,67.08,64.93333333333334,0.0,0.0,0.0,0.0,0.0,0.0
187.898,186.362,6240,6189,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.10666666666667,68.58,67.10666666666667,64.95333333333333,0.0,0.0,0.0,0.0,0.0,0.0
188.5,186.964,6260,6209,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.86,58.7,59.21333333333333,58.72666666666667,0.0,0.0,0.0,0.0,0.12266666666666666,0.08333333333333333
189.103,187.567,6280,6229,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.18666666666667,74.28666666666666,71.72666666666667,68.6,0.0,0.0,0.0,0.0,0.0,0.0
189.705,188.169,6300,6249,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.82,58.68,59.20666666666666,58.72,0.0,0.0,0.0,0.0,0.12066666666666667,0.08066666666666666
190.307,188.771,6320,6269,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.50666666666666,67.32,66.16666666666667,64.22,0.0,0.0,0.0,0.0,0.0,0.0
190.909,189.373,6340,6289,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.23333333333333,68.71333333333334,67.28666666666666,65.1,0.0,0.0,0.0,0.0,0.0,0.0
191.512,189.976,6360,6309,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.846666666666664,58.68666666666667,59.22,58.733333333333334,0.0,0.0,0.0,0.0,0.12133333333333333,0.08066666666666666
192.114,190.578,6380,6329,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.05333333333333,75.81333333333333,72.99333333333334,69.6,0.0,0.0,0.0,0.0,0.0,0.0
192.716,191.18,6400,6349,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.74,58.60666666666667,59.14666666666667,58.68,0.0,0.0,0.0,0.0,0.12333333333333334,0.084
193.318,191.782,6420,6369,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.39333333333333,67.2,66.06,64.12,0.0,0.0,0.0,0.0,0.0,0.0
193.92,192.384,6440,6389,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.18666666666667,68.65333333333334,67.24,65.06,0.0,0.0,0.0,0.0,0.0,0.0
194.523,192.987,6460,6409,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.053333333333335,57.21333333333333,58.04,57.78,0.0,0.0,0.0,0.0,0.17133333333333334,0.12266666666666666
195.125,193.589,6480,6429,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.98666666666666,75.74666666666667,72.91333333333333,69.52,0.0,0.0,0.0,0.0,0.0,0.0
195.727,194.191,6500,6449,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.526666666666664,60.06,60.32666666666667,59.593333333333334,0.0,0.0,0.0,0.0,0.076,0.04466666666666667
196.329,194.793,6520,6469,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.40666666666667,67.21333333333334,66.08,64.13333333333334,0.0,0.0,0.0,0.0,0.0,0.0
196.932,195.396,6540,6489,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.93333333333334,70.06666666666666,68.36,65.94666666666667,0.0,0.0,0.0,0.0,0.0,0.0
197.534,195.998,6560,6509,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.986666666666665,57.18,58.013333333333335,57.75333333333333,0.0,0.0,0.0,0.0,0.17333333333333334,0.12333333333333334
198.136,196.6,6580,6529,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.24666666666667,74.35333333333334,71.8,68.66,0.0,0.0,0.0,0.0,0.0,0.0
198.738,197.202,6600,6549,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.54666666666667,60.07333333333333,60.32666666666667,59.6,0.0,0.0,0.0,0.0,0.076,0.04533333333333334
199.341,197.805,6620,6569,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.65333333333334,65.80666666666667,64.92666666666666,63.24,0.0,0.0,0.0,0.0,0.0,0.0
199.943,198.407,6640,6589,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.95333333333333,70.09333333333333,68.38666666666667,65.96,0.0,0.0,0.0,0.0,0.0,0.0
200.545,199.009,6660,6609,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.02,57.21333333333333,58.02,57.766666666666666,0.0,0.0,0.0,0.0,0.17333333333333334,0.12466666666666666
201.147,199.611,6680,6629,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.02,75.78,72.94666666666667,69.56,0.0,0.0,0.0,0.0,0.0,0.0
201.75,200.214,6700,6649,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.24666666666667,61.446666666666665,61.42666666666667,60.473333333333336,0.0,0.0,0.0,0.0,0.032,0.009333333333333334
202.352,200.816,6720,6669,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.64,65.77333333333333,64.88666666666667,63.18666666666667,0.0,0.0,0.0,0.0,0.0,0.0
202.954,201.418,6740,6689,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.86666666666666,69.98666666666666,68.23333333333333,65.84666666666666,0.0,0.0,0.0,0.0,0.0,0.0
203.556,202.02,6760,6709,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.18666666666667,55.733333333333334,56.806666666666665,56.8,0.0,0.0,0.0,0.0,0.226,0.16933333333333334
204.158,202.622,6780,6729,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.28,74.36666666666666,71.82,68.68666666666667,0.0,0.0,0.0,0.0,0.0,0.0
204.761,203.225,6800,6749,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.21333333333333,61.406666666666666,61.38666666666666,60.446666666666665,0.0,0.0,0.0,0.0,0.034,0.012666666666666666
205.363,203.827,6820,6769,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.67333333333333,65.82,64.92666666666666,63.26,0.0,0.0,0.0,0.0,0.0,0.0
205.965,204.429,6840,6789,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.68,71.45333333333333,69.45333333333333,66.84,0.0,0.0,0.0,0.0,0.0,0.0
206.567,205.031,6860,6809,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.10666666666667,57.28,58.06666666666667,57.82,0.0,0.0,0.0,0.0,0.16933333333333334,0.124
207.17,205.634,6880,6829,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.24,74.33333333333333,71.76666666666667,68.66,0.0,0.0,0.0,0.0,0.0,0.0
207.772,206.236,6900,6849,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.233333333333334,61.43333333333333,61.406666666666666,60.46666666666667,0.0,0.0,0.0,0.0,0.03266666666666666,0.011333333333333334
208.374,206.838,6920,6869,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.92666666666667,64.41333333333333,63.806666666666665,62.373333333333335,0.0,0.0,0.0,0.0,0.0,0.0
208.976,207.44,6940,6889,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.70666666666666,71.48666666666666,69.46,66.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0
209.579,208.043,6960,6909,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.346666666666664,55.88,56.94,56.92666666666667,0.0,0.0,0.0,0.0,0.216,0.16
210.181,208.645,6980,6929,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.24666666666667,74.36,71.73333333333333,68.64666666666666,0.0,0.0,0.0,0.0,0.0,0.0
210.783,209.247,7000,6949,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.24,63.08,62.74666666666667,61.526666666666664,0.0,0.0,0.0,0.0,0.0,0.0
211.385,209.849,7020,6969,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.08,64.56666666666666,63.946666666666665,62.473333333333336,0.0,0.0,0.0,0.0,0.0,0.0
211.988,210.452,7040,6989,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5,72.96666666666667,70.68,67.8,0.0,0.0,0.0,0.0,0.0,0.0
212.59,211.054,7060,7009,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.473333333333336,56.0,57.08,57.07333333333333,0.0,0.0,0.0,0.0,0.20466666666666666,0.148
213.192,211.656,7080,7029,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.68,73.12666666666667,70.83333333333333,67.94,0.0,0.0,0.0,0.0,0.0,0.0
213.794,212.258,7100,7049,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.31333333333333,63.12,62.806666666666665,61.58,0.0,0.0,0.0,0.0,0.0,0.0
214.397,212.861,7120,7069,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.18,64.63333333333334,64.03333333333333,62.56,0.0,0.0,0.0,0.0,0.0,0.0
214.999,213.463,7140,7089,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.59333333333333,73.05333333333333,70.78,67.88666666666667,0.0,0.0,0.0,0.0,0.0,0.0
215.601,214.065,7160,7109,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.62,57.75333333333333,58.52,58.22,0.0,0.0,0.0,0.0,0.14333333333333334,0.098
216.203,214.667,7180,7129,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.62,73.09333333333333,70.76,67.88,0.0,0.0,0.0,0.0,0.0,0.0
216.805,215.269,7200,7149,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.57333333333333,63.38,63.026666666666664,61.78666666666667,0.0,0.0,0.0,0.0,0.0,0.0
217.408,215.872,7220,7169,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.39333333333333,63.21333333333333,62.9,61.67333333333333,0.0,0.0,0.0,0.0,0.0,0.0
218.01,216.474,7240,7189,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.54,73.02,70.73333333333333,67.85333333333334,0.0,0.0,0.0,0.0,0.0,0.0
218.612,217.076,7260,7209,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.58,56.10666666666667,57.2,57.193333333333335,0.0,0.0,0.0,0.0,0.19933333333333333,0.14333333333333334
219.214,217.678,7280,7229,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.65333333333334,73.1,70.81333333333333,67.92,0.0,0.0,0.0,0.0,0.0,0.0
219.817,218.281,7300,7249,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.17333333333333,64.65333333333334,64.06,62.586666666666666,0.0,0.0,0.0,0.0,0.0,0.0
220.419,218.883,7320,7269,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.29333333333334,63.126666666666665,62.8,61.586666666666666,0.0,0.0,0.0,0.0,0.0,0.0
221.021,219.485,7340,7289,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.32,74.46,71.91333333333333,68.80666666666667,0.0,0.0,0.0,0.0,0.0,0.0
221.623,220.087,7360,7309,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.62,56.13333333333333,57.22,57.18,0.0,0.0,0.0,0.0,0.19933333333333333,0.144
222.226,220.69,7380,7329,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.83333333333333,71.64,69.64,67.0,0.0,0.0,0.0,0.0,0.0,0.0
222.828,221.292,7400,7349,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.02666666666667,64.53333333333333,63.92666666666667,62.5,0.0,0.0,0.0,0.0,0.0,0.0
223.43,221.894,7420,7369,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.53333333333333,61.7,61.653333333333336,60.68,0.0,0.0,0.0,0.0,0.016666666666666666,0.0
